,ride_id,seat_number,travel_from,max_capacity,travel_time_in_seconds,car_type_Bus,car_type_shuttle,payment_method_Cash,payment_method_Mpesa,new_time_frame
44028,12820,0,331,1,434,1,0,0,1,100
44029,12820,0,331,1,434,1,0,0,1,100
44030,12816,0,15,1,1147,1,0,0,1,100
44031,12820,0,331,1,434,1,0,0,1,100
44032,12820,0,331,1,434,1,0,0,1,100
44033,12816,0,15,1,1147,1,0,0,1,100
44034,12820,0,331,1,434,1,0,0,1,100
44035,12817,0,350,1,428,1,0,0,1,100
44036,12820,0,331,1,434,1,0,0,1,100
44037,12822,0,377,1,433,1,0,0,1,100
44038,12823,0,350,1,433,1,0,0,1,100
44039,12820,0,331,1,434,1,0,0,1,100
44040,12824,0,280,1,426,1,0,0,1,100
44041,12821,0,371,1,432,1,0,0,1,100
44042,12822,0,377,1,433,1,0,0,1,100
44043,12821,0,371,1,432,1,0,0,1,100
44044,12820,0,331,1,434,1,0,0,1,100
44045,12816,0,15,1,1147,1,0,0,1,100
44046,12816,0,15,1,1147,1,0,0,1,100
44047,12816,0,15,1,1147,1,0,0,1,100
44048,12821,0,371,1,432,1,0,0,1,100
44049,12820,0,331,1,434,1,0,0,1,100
44050,12816,0,15,1,1147,1,0,0,1,100
44051,12822,0,377,1,433,1,0,0,1,100
44052,12823,0,350,1,433,1,0,0,1,100
44053,12823,0,350,1,433,1,0,0,1,100
44054,12821,0,371,1,432,1,0,0,1,100
44055,12823,0,350,1,433,1,0,0,1,100
44056,12821,0,371,1,432,1,0,0,1,100
44057,12823,0,350,1,433,1,0,0,1,100
44058,12816,0,15,1,1147,1,0,0,1,100
44059,12820,0,331,1,434,1,0,0,1,100
44060,12822,0,377,1,433,1,0,0,1,100
44061,12822,0,377,1,433,1,0,0,1,100
44062,12825,0,270,0,650,0,1,0,1,100
44063,12820,0,331,1,434,1,0,0,1,100
44064,12822,0,377,1,433,1,0,0,1,100
44065,12817,0,350,1,428,1,0,0,1,100
44066,12817,0,350,1,428,1,0,0,1,100
44067,12826,0,280,1,428,1,0,0,1,100
44068,12815,0,270,1,426,1,0,0,1,100
44069,12827,0,280,1,427,1,0,0,1,100
44070,12816,0,15,1,1147,1,0,0,1,100
44071,12820,0,331,1,434,1,0,0,1,100
44072,12820,0,331,1,434,1,0,0,1,100
44073,12822,0,377,1,433,1,0,0,1,100
44074,12822,0,377,1,433,1,0,0,1,100
44075,12822,0,377,1,433,1,0,0,1,100
44076,12816,0,15,1,1147,1,0,0,1,100
44077,12816,0,15,1,1147,1,0,0,1,100
44078,12817,0,350,1,428,1,0,0,1,100
44079,12817,0,350,1,428,1,0,0,1,100
44080,12821,0,371,1,432,1,0,0,1,100
44081,12821,0,371,1,432,1,0,0,1,100
44082,12821,0,371,1,432,1,0,0,1,100
44083,12817,0,350,1,428,1,0,0,1,100
44084,12820,0,331,1,434,1,0,0,1,100
44085,12821,0,371,1,432,1,0,0,1,100
44086,12828,0,270,0,540,0,1,0,1,100
44087,12815,0,270,1,426,1,0,0,1,100
44088,12822,0,377,1,433,1,0,0,1,100
44089,12821,0,371,1,432,1,0,0,1,100
44090,12821,0,371,1,432,1,0,0,1,100
44091,12821,0,371,1,432,1,0,0,1,100
44092,12821,0,371,1,432,1,0,0,1,100
44093,12822,0,377,1,433,1,0,0,1,100
44094,12822,0,377,1,433,1,0,0,1,100
44095,12829,0,270,0,510,0,1,0,1,100
44096,12830,0,377,1,428,1,0,0,1,100
44097,12831,0,270,0,520,0,1,0,1,100
44098,12816,0,15,1,1147,1,0,0,1,100
44099,12821,0,371,1,432,1,0,0,1,100
44100,12832,0,350,1,480,1,0,0,1,100
44101,12821,0,371,1,432,1,0,0,1,100
44102,12821,0,371,1,432,1,0,0,1,100
44103,12815,0,270,1,426,1,0,0,1,100
44104,12816,0,15,1,1147,1,0,0,1,100
44105,12821,0,371,1,432,1,0,0,1,100
44106,12820,0,331,1,434,1,0,0,1,100
44107,12817,0,350,1,428,1,0,0,1,100
44108,12815,0,270,1,426,1,0,0,1,100
44109,12822,0,377,1,433,1,0,0,1,100
44110,12822,0,377,1,433,1,0,0,1,100
44111,12817,0,350,1,428,1,0,0,1,100
44112,12820,0,331,1,434,1,0,0,1,100
44113,12820,0,331,1,434,1,0,0,1,100
44114,12822,0,377,1,433,1,0,0,1,100
44115,12815,0,270,1,426,1,0,0,1,100
44116,12820,0,331,1,434,1,0,0,1,100
44117,12817,0,350,1,428,1,0,0,1,100
44118,12822,0,377,1,433,1,0,0,1,100
44119,12822,0,377,1,433,1,0,0,1,100
44120,12833,0,350,1,432,1,0,0,1,100
44121,12816,0,15,1,1147,1,0,0,1,100
44122,12821,0,371,1,432,1,0,0,1,100
44123,12821,0,371,1,432,1,0,0,1,100
44124,12821,0,371,1,432,1,0,0,1,100
44125,12821,0,371,1,432,1,0,0,1,100
44126,12822,0,377,1,433,1,0,0,1,100
44127,12820,0,331,1,434,1,0,0,1,100
44128,12834,0,363,1,431,1,0,0,1,100
44129,12820,0,331,1,434,1,0,0,1,100
44130,12820,0,331,1,434,1,0,0,1,100
44131,12821,0,371,1,432,1,0,0,1,100
44132,12821,0,371,1,432,1,0,0,1,100
44133,12835,0,270,0,380,0,1,0,1,100
44134,12820,0,331,1,434,1,0,0,1,100
44135,12834,0,363,1,431,1,0,0,1,100
44136,12835,0,270,0,380,0,1,0,1,100
44137,12817,0,350,1,428,1,0,0,1,100
44138,12836,0,331,1,425,1,0,0,1,100
44139,12816,0,15,1,1147,1,0,0,1,100
44140,12835,0,270,0,380,0,1,0,1,100
44141,12836,0,331,1,425,1,0,0,1,100
44142,12830,0,377,1,428,1,0,0,1,100
44143,12837,0,371,1,480,1,0,0,1,100
44144,12816,0,15,1,1147,1,0,0,1,100
44145,12817,0,350,1,428,1,0,0,1,100
44146,12817,0,350,1,428,1,0,0,1,100
44147,12817,0,350,1,428,1,0,0,1,100
44148,12837,0,371,1,480,1,0,0,1,100
44149,12836,0,331,1,425,1,0,0,1,100
44150,12836,0,331,1,425,1,0,0,1,100
44151,12838,0,15,1,419,1,0,0,1,100
44152,12836,0,331,1,425,1,0,0,1,100
44153,12837,0,371,1,480,1,0,0,1,100
44154,12838,0,15,1,419,1,0,0,1,100
44155,12830,0,377,1,428,1,0,0,1,100
44156,12817,0,350,1,428,1,0,0,1,100
44157,12830,0,377,1,428,1,0,0,1,100
44158,12834,0,363,1,431,1,0,0,1,100
44159,12830,0,377,1,428,1,0,0,1,100
44160,12830,0,377,1,428,1,0,0,1,100
44161,12815,0,270,1,426,1,0,0,1,100
44162,12815,0,270,1,426,1,0,0,1,100
44163,12836,0,331,1,425,1,0,0,1,100
44164,12837,0,371,1,480,1,0,0,1,100
44165,12836,0,331,1,425,1,0,0,1,100
44166,12822,0,377,1,433,1,0,0,1,100
44167,12822,0,377,1,433,1,0,0,1,100
44168,12838,0,15,1,419,1,0,0,1,100
44169,12838,0,15,1,419,1,0,0,1,100
44170,12839,0,363,1,429,1,0,0,1,100
44171,12822,0,377,1,433,1,0,0,1,100
44172,12830,0,377,1,428,1,0,0,1,100
44173,12837,0,371,1,480,1,0,0,1,100
44174,12837,0,371,1,480,1,0,0,1,100
44175,12837,0,371,1,480,1,0,0,1,100
44176,12837,0,371,1,480,1,0,0,1,100
44177,12837,0,371,1,480,1,0,0,1,100
44178,12821,0,371,1,432,1,0,0,1,100
44179,12837,0,371,1,480,1,0,0,1,100
44180,12837,0,371,1,480,1,0,0,1,100
44181,12837,0,371,1,480,1,0,0,1,100
44182,12839,0,363,1,429,1,0,0,1,100
44183,12821,0,371,1,432,1,0,0,1,100
44184,12823,0,350,1,433,1,0,0,1,100
44185,12837,0,371,1,480,1,0,0,1,100
44186,12840,0,363,1,424,1,0,0,1,100
44187,12817,0,350,1,428,1,0,0,1,100
44188,12817,0,350,1,428,1,0,0,1,100
44189,12840,0,363,1,424,1,0,0,1,100
44190,12838,0,15,1,419,1,0,0,1,100
44191,12821,0,371,1,432,1,0,0,1,100
44192,12821,0,371,1,432,1,0,0,1,100
44193,12836,0,331,1,425,1,0,0,1,100
44194,12821,0,371,1,432,1,0,0,1,100
44195,12821,0,371,1,432,1,0,0,1,100
44196,12821,0,371,1,432,1,0,0,1,100
44197,12821,0,371,1,432,1,0,0,1,100
44198,12821,0,371,1,432,1,0,0,1,100
44199,12841,0,306,0,500,0,1,0,1,334
44200,12835,0,270,0,380,0,1,0,1,100
44201,12836,0,331,1,425,1,0,0,1,100
44202,12840,0,363,1,424,1,0,0,1,100
44203,12817,0,350,1,428,1,0,0,1,100
44204,12841,0,306,0,500,0,1,0,1,334
44205,12849,0,350,1,428,1,0,0,1,100
44206,12850,0,331,1,434,1,0,0,1,100
44207,12850,0,331,1,434,1,0,0,1,100
44208,12850,0,331,1,434,1,0,0,1,100
44209,12851,0,15,1,1147,1,0,0,1,100
44210,12851,0,15,1,1147,1,0,0,1,100
44211,12851,0,15,1,1147,1,0,0,1,100
44212,12852,0,371,1,480,1,0,0,1,100
44213,12851,0,15,1,1147,1,0,0,1,100
44214,12851,0,15,1,1147,1,0,0,1,100
44215,12851,0,15,1,1147,1,0,0,1,100
44216,12850,0,331,1,434,1,0,0,1,100
44217,12853,0,371,1,432,1,0,0,1,100
44218,12850,0,331,1,434,1,0,0,1,100
44219,12851,0,15,1,1147,1,0,0,1,100
44220,12855,0,331,1,423,1,0,0,1,100
44221,12850,0,331,1,434,1,0,0,1,100
44222,12856,0,280,1,427,1,0,0,1,100
44223,12850,0,331,1,434,1,0,0,1,100
44224,12850,0,331,1,434,1,0,0,1,100
44225,12853,0,371,1,432,1,0,0,1,100
44226,12851,0,15,1,1147,1,0,0,1,100
44227,12850,0,331,1,434,1,0,0,1,100
44228,12850,0,331,1,434,1,0,0,1,100
44229,12850,0,331,1,434,1,0,0,1,100
44230,12851,0,15,1,1147,1,0,0,1,100
44231,12851,0,15,1,1147,1,0,0,1,100
44232,12851,0,15,1,1147,1,0,0,1,100
44233,12851,0,15,1,1147,1,0,0,1,100
44234,12851,0,15,1,1147,1,0,0,1,100
44235,12853,0,371,1,432,1,0,0,1,100
44236,12850,0,331,1,434,1,0,0,1,100
44237,12851,0,15,1,1147,1,0,0,1,100
44238,12851,0,15,1,1147,1,0,0,1,100
44239,12850,0,331,1,434,1,0,0,1,100
44240,12851,0,15,1,1147,1,0,0,1,100
44241,12851,0,15,1,1147,1,0,0,1,100
44242,12851,0,15,1,1147,1,0,0,1,100
44243,12851,0,15,1,1147,1,0,0,1,100
44244,12850,0,331,1,434,1,0,0,1,100
44245,12851,0,15,1,1147,1,0,0,1,100
44246,12857,0,377,1,433,1,0,0,1,100
44247,12849,0,350,1,428,1,0,0,1,100
44248,12851,0,15,1,1147,1,0,0,1,100
44249,12857,0,377,1,433,1,0,0,1,100
44250,12858,0,270,1,426,1,0,0,1,100
44251,12853,0,371,1,432,1,0,0,1,100
44252,12853,0,371,1,432,1,0,0,1,100
44253,12851,0,15,1,1147,1,0,0,1,100
44254,12851,0,15,1,1147,1,0,0,1,100
44255,12853,0,371,1,432,1,0,0,1,100
44256,12857,0,377,1,433,1,0,0,1,100
44257,12851,0,15,1,1147,1,0,0,1,100
44258,12850,0,331,1,434,1,0,0,1,100
44259,12851,0,15,1,1147,1,0,0,1,100
44260,12851,0,15,1,1147,1,0,0,1,100
44261,12850,0,331,1,434,1,0,0,1,100
44262,12851,0,15,1,1147,1,0,0,1,100
44263,12853,0,371,1,432,1,0,0,1,100
44264,12853,0,371,1,432,1,0,0,1,100
44265,12851,0,15,1,1147,1,0,0,1,100
44266,12849,0,350,1,428,1,0,0,1,100
44267,12853,0,371,1,432,1,0,0,1,100
44268,12851,0,15,1,1147,1,0,0,1,100
44269,12851,0,15,1,1147,1,0,0,1,100
44270,12850,0,331,1,434,1,0,0,1,100
44271,12851,0,15,1,1147,1,0,0,1,100
44272,12857,0,377,1,433,1,0,0,1,100
44273,12853,0,371,1,432,1,0,0,1,100
44274,12849,0,350,1,428,1,0,0,1,100
44275,12849,0,350,1,428,1,0,0,1,100
44276,12859,0,270,0,620,0,1,0,1,100
44277,12860,0,350,1,433,1,0,0,1,100
44278,12853,0,371,1,432,1,0,0,1,100
44279,12853,0,371,1,432,1,0,0,1,100
44280,12860,0,350,1,433,1,0,0,1,100
44281,12853,0,371,1,432,1,0,0,1,100
44282,12851,0,15,1,1147,1,0,0,1,100
44283,12853,0,371,1,432,1,0,0,1,100
44284,12861,0,270,0,590,0,1,0,1,100
44285,12861,0,270,0,590,0,1,0,1,100
44286,12857,0,377,1,433,1,0,0,1,100
44287,12857,0,377,1,433,1,0,0,1,100
44288,12849,0,350,1,428,1,0,0,1,100
44289,12849,0,350,1,428,1,0,0,1,100
44290,12849,0,350,1,428,1,0,0,1,100
44291,12849,0,350,1,428,1,0,0,1,100
44292,12850,0,331,1,434,1,0,0,1,100
44293,12853,0,371,1,432,1,0,0,1,100
44294,12850,0,331,1,434,1,0,0,1,100
44295,12857,0,377,1,433,1,0,0,1,100
44296,12850,0,331,1,434,1,0,0,1,100
44297,12851,0,15,1,1147,1,0,0,1,100
44298,12853,0,371,1,432,1,0,0,1,100
44299,12862,0,306,0,490,0,1,0,1,334
44300,12853,0,371,1,432,1,0,0,1,100
44301,12853,0,371,1,432,1,0,0,1,100
44302,12850,0,331,1,434,1,0,0,1,100
44303,12850,0,331,1,434,1,0,0,1,100
44304,12857,0,377,1,433,1,0,0,1,100
44305,12849,0,350,1,428,1,0,0,1,100
44306,12863,0,270,0,500,0,1,0,1,100
44307,12853,0,371,1,432,1,0,0,1,100
44308,12864,0,331,1,433,1,0,0,1,100
44309,12853,0,371,1,432,1,0,0,1,100
44310,12853,0,371,1,432,1,0,0,1,100
44311,12865,0,270,0,440,0,1,0,1,100
44312,12865,0,270,0,440,0,1,0,1,100
44313,12858,0,270,1,426,1,0,0,1,100
44314,12866,0,331,1,428,1,0,0,1,100
44315,12860,0,350,1,433,1,0,0,1,100
44316,12858,0,270,1,426,1,0,0,1,100
44317,12866,0,331,1,428,1,0,0,1,100
44318,12858,0,270,1,426,1,0,0,1,100
44319,12850,0,331,1,434,1,0,0,1,100
44320,12857,0,377,1,433,1,0,0,1,100
44321,12853,0,371,1,432,1,0,0,1,100
44322,12853,0,371,1,432,1,0,0,1,100
44323,12853,0,371,1,432,1,0,0,1,100
44324,12867,0,325,1,423,1,0,0,1,100
44325,12855,0,331,1,423,1,0,0,1,100
44326,12867,0,325,1,423,1,0,0,1,100
44327,12855,0,331,1,423,1,0,0,1,100
44328,12868,0,350,1,419,1,0,0,1,100
44329,12849,0,350,1,428,1,0,0,1,100
44330,12850,0,331,1,434,1,0,0,1,100
44331,12850,0,331,1,434,1,0,0,1,100
44332,12853,0,371,1,432,1,0,0,1,100
44333,12858,0,270,1,426,1,0,0,1,100
44334,12869,0,270,1,424,1,0,0,1,100
44335,12869,0,270,1,424,1,0,0,1,100
44336,12850,0,331,1,434,1,0,0,1,100
44337,12870,0,15,1,419,1,0,0,1,100
44338,12871,0,363,1,431,1,0,0,1,100
44339,12853,0,371,1,432,1,0,0,1,100
44340,12870,0,15,1,419,1,0,0,1,100
44341,12872,0,377,1,428,1,0,0,1,100
44342,12873,0,331,1,425,1,0,0,1,100
44343,12873,0,331,1,425,1,0,0,1,100
44344,12870,0,15,1,419,1,0,0,1,100
44345,12870,0,15,1,419,1,0,0,1,100
44346,12870,0,15,1,419,1,0,0,1,100
44347,12870,0,15,1,419,1,0,0,1,100
44348,12872,0,377,1,428,1,0,0,1,100
44349,12860,0,350,1,433,1,0,0,1,100
44350,12872,0,377,1,428,1,0,0,1,100
44351,12872,0,377,1,428,1,0,0,1,100
44352,12874,0,270,0,330,0,1,0,1,100
44353,12853,0,371,1,432,1,0,0,1,100
44354,12852,0,371,1,480,1,0,0,1,100
44355,12852,0,371,1,480,1,0,0,1,100
44356,12852,0,371,1,480,1,0,0,1,100
44357,12862,0,306,0,490,0,1,0,1,334
44358,12875,0,331,1,424,1,0,0,1,100
44359,12875,0,331,1,424,1,0,0,1,100
44360,12875,0,331,1,424,1,0,0,1,100
44361,12849,0,350,1,428,1,0,0,1,100
44362,12849,0,350,1,428,1,0,0,1,100
44363,12873,0,331,1,425,1,0,0,1,100
44364,12872,0,377,1,428,1,0,0,1,100
44365,12876,0,350,1,480,1,0,0,1,100
44366,12868,0,350,1,419,1,0,0,1,100
44367,12868,0,350,1,419,1,0,0,1,100
44368,12862,0,306,0,490,0,1,0,1,334
44369,12872,0,377,1,428,1,0,0,1,100
44370,12872,0,377,1,428,1,0,0,1,100
44371,12872,0,377,1,428,1,0,0,1,100
44372,12857,0,377,1,433,1,0,0,1,100
44373,12857,0,377,1,433,1,0,0,1,100
44374,12877,0,363,1,424,1,0,1,0,100
44375,12877,0,363,1,424,1,0,1,0,100
44376,12873,0,331,1,425,1,0,0,1,100
44377,12873,0,331,1,425,1,0,0,1,100
44378,12852,0,371,1,480,1,0,0,1,100
44379,12852,0,371,1,480,1,0,0,1,100
44380,12878,0,325,1,424,1,0,0,1,100
44381,12853,0,371,1,432,1,0,0,1,100
44382,12853,0,371,1,432,1,0,0,1,100
44383,12852,0,371,1,480,1,0,0,1,100
44384,12852,0,371,1,480,1,0,0,1,100
44385,12852,0,371,1,480,1,0,0,1,100
44386,12852,0,371,1,480,1,0,0,1,100
44387,12849,0,350,1,428,1,0,0,1,100
44388,12849,0,350,1,428,1,0,0,1,100
44389,12849,0,350,1,428,1,0,0,1,100
44390,12849,0,350,1,428,1,0,0,1,100
44391,12849,0,350,1,428,1,0,0,1,100
44392,12849,0,350,1,428,1,0,0,1,100
44393,12857,0,377,1,433,1,0,0,1,100
44394,12857,0,377,1,433,1,0,0,1,100
44395,12852,0,371,1,480,1,0,0,1,100
44396,12852,0,371,1,480,1,0,0,1,100
44397,12852,0,371,1,480,1,0,0,1,100
44398,12879,0,363,1,429,1,0,0,1,100
44399,12852,0,371,1,480,1,0,0,1,100
44400,12853,0,371,1,432,1,0,0,1,100
44401,12862,0,306,0,490,0,1,0,1,334
44402,12862,0,306,0,490,0,1,0,1,334
44403,12862,0,306,0,490,0,1,0,1,334
44404,12862,0,306,0,490,0,1,0,1,334
44405,12862,0,306,0,490,0,1,0,1,334
44406,12887,0,306,1,429,1,0,0,1,334
44407,12887,0,306,1,429,1,0,0,1,334
44408,12862,0,306,0,490,0,1,0,1,334
44409,12888,0,306,0,480,0,1,0,1,334
44410,12889,0,306,0,470,0,1,0,1,334
44411,12889,0,306,0,470,0,1,0,1,334
44412,12890,0,306,0,460,0,1,0,1,334
44413,12890,0,306,0,460,0,1,0,1,334
44414,12890,0,306,0,460,0,1,0,1,334
44415,12890,0,306,0,460,0,1,0,1,334
44416,12849,0,350,1,428,1,0,0,1,100
44417,12850,0,331,1,434,1,0,0,1,100
44418,12850,0,331,1,434,1,0,0,1,100
44419,12850,0,331,1,434,1,0,0,1,100
44420,12850,0,331,1,434,1,0,0,1,100
44421,12850,0,331,1,434,1,0,0,1,100
44422,12849,0,350,1,428,1,0,0,1,100
44423,12849,0,350,1,428,1,0,0,1,100
44424,12849,0,350,1,428,1,0,0,1,100
44425,12873,0,331,1,425,1,0,0,1,100
44426,12890,0,306,0,460,0,1,0,1,334
44427,12890,0,306,0,460,0,1,0,1,334
44428,12892,0,325,1,423,1,0,0,1,100
44429,12888,0,306,0,480,0,1,0,1,334
44430,12894,0,331,1,423,1,0,0,1,100
44431,12894,0,331,1,423,1,0,0,1,100
44432,12888,0,306,0,480,0,1,0,1,334
44433,12895,0,350,1,428,1,0,0,1,100
44434,12896,0,371,1,432,1,0,0,1,100
44435,12896,0,371,1,432,1,0,0,1,100
44436,12895,0,350,1,428,1,0,0,1,100
44437,12897,0,331,1,425,1,0,0,1,100
44438,12897,0,331,1,425,1,0,0,1,100
44439,12898,0,15,1,1147,1,0,0,1,100
44440,12897,0,331,1,425,1,0,0,1,100
44441,12897,0,331,1,425,1,0,0,1,100
44442,12898,0,15,1,1147,1,0,0,1,100
44443,12898,0,15,1,1147,1,0,0,1,100
44444,12896,0,371,1,432,1,0,0,1,100
44445,12898,0,15,1,1147,1,0,0,1,100
44446,12888,0,306,0,480,0,1,0,1,334
44447,12895,0,350,1,428,1,0,0,1,100
44448,12898,0,15,1,1147,1,0,0,1,100
44449,12896,0,371,1,432,1,0,0,1,100
44450,12896,0,371,1,432,1,0,0,1,100
44451,12895,0,350,1,428,1,0,0,1,100
44452,12895,0,350,1,428,1,0,0,1,100
44453,12895,0,350,1,428,1,0,0,1,100
44454,12896,0,371,1,432,1,0,0,1,100
44455,12892,0,325,1,423,1,0,0,1,100
44456,12895,0,350,1,428,1,0,0,1,100
44457,12895,0,350,1,428,1,0,0,1,100
44458,12898,0,15,1,1147,1,0,0,1,100
44459,12892,0,325,1,423,1,0,0,1,100
44460,12895,0,350,1,428,1,0,0,1,100
44461,12895,0,350,1,428,1,0,0,1,100
44462,12899,0,377,1,433,1,0,0,1,100
44463,12895,0,350,1,428,1,0,0,1,100
44464,12899,0,377,1,433,1,0,0,1,100
44465,12899,0,377,1,433,1,0,0,1,100
44466,12895,0,350,1,428,1,0,0,1,100
44467,12899,0,377,1,433,1,0,0,1,100
44468,12898,0,15,1,1147,1,0,0,1,100
44469,12895,0,350,1,428,1,0,0,1,100
44470,12899,0,377,1,433,1,0,0,1,100
44471,12896,0,371,1,432,1,0,0,1,100
44472,12894,0,331,1,423,1,0,0,1,100
44473,12896,0,371,1,432,1,0,0,1,100
44474,12900,0,270,0,550,0,1,0,1,100
44475,12899,0,377,1,433,1,0,0,1,100
44476,12899,0,377,1,433,1,0,0,1,100
44477,12898,0,15,1,1147,1,0,0,1,100
44478,12897,0,331,1,425,1,0,0,1,100
44479,12898,0,15,1,1147,1,0,0,1,100
44480,12896,0,371,1,432,1,0,0,1,100
44481,12900,0,270,0,550,0,1,0,1,100
44482,12900,0,270,0,550,0,1,0,1,100
44483,12901,0,331,1,480,1,0,0,1,100
44484,12901,0,331,1,480,1,0,0,1,100
44485,12901,0,331,1,480,1,0,0,1,100
44486,12898,0,15,1,1147,1,0,0,1,100
44487,12896,0,371,1,432,1,0,0,1,100
44488,12896,0,371,1,432,1,0,0,1,100
44489,12811,0,306,1,421,1,0,0,1,334
44490,12898,0,15,1,1147,1,0,0,1,100
44491,12898,0,15,1,1147,1,0,0,1,100
44492,12898,0,15,1,1147,1,0,0,1,100
44493,12897,0,331,1,425,1,0,0,1,100
44494,12899,0,377,1,433,1,0,0,1,100
44495,12902,0,331,1,429,1,0,0,1,100
44496,12899,0,377,1,433,1,0,0,1,100
44497,12894,0,331,1,423,1,0,0,1,100
44498,12903,0,270,1,1144,1,0,0,1,100
44499,12894,0,331,1,423,1,0,0,1,100
44500,12894,0,331,1,423,1,0,0,1,100
44501,12904,0,306,0,450,0,1,0,1,334
44502,12905,0,331,1,424,1,0,0,1,100
44503,12898,0,15,1,1147,1,0,0,1,100
44504,12906,0,350,1,433,1,0,0,1,100
44505,12896,0,371,1,432,1,0,0,1,100
44506,12896,0,371,1,432,1,0,0,1,100
44507,12894,0,331,1,423,1,0,0,1,100
44508,12896,0,371,1,432,1,0,0,1,100
44509,12896,0,371,1,432,1,0,0,1,100
44510,12896,0,371,1,432,1,0,0,1,100
44511,12896,0,371,1,432,1,0,0,1,100
44512,12907,0,270,1,1143,1,0,0,1,100
44513,12907,0,270,1,1143,1,0,0,1,100
44514,12907,0,270,1,1143,1,0,0,1,100
44515,12902,0,331,1,429,1,0,0,1,100
44516,12905,0,331,1,424,1,0,0,1,100
44517,12896,0,371,1,432,1,0,0,1,100
44518,12908,0,270,1,426,1,0,0,1,100
44519,12896,0,371,1,432,1,0,0,1,100
44520,12896,0,371,1,432,1,0,0,1,100
44521,12894,0,331,1,423,1,0,0,1,100
44522,12894,0,331,1,423,1,0,0,1,100
44523,12899,0,377,1,433,1,0,0,1,100
44524,12909,0,270,0,418,0,1,0,1,100
44525,12909,0,270,0,418,0,1,0,1,100
44526,12909,0,270,0,418,0,1,0,1,100
44527,12909,0,270,0,418,0,1,0,1,100
44528,12909,0,270,0,418,0,1,0,1,100
44529,12909,0,270,0,418,0,1,0,1,100
44530,12910,0,280,1,427,1,0,0,1,100
44531,12896,0,371,1,432,1,0,0,1,100
44532,12911,0,294,1,480,1,0,0,1,100
44533,12912,0,371,1,480,1,0,0,1,100
44534,12896,0,371,1,432,1,0,0,1,100
44535,12892,0,325,1,423,1,0,0,1,100
44536,12892,0,325,1,423,1,0,0,1,100
44537,12892,0,325,1,423,1,0,0,1,100
44538,12908,0,270,1,426,1,0,0,1,100
44539,12902,0,331,1,429,1,0,0,1,100
44540,12894,0,331,1,423,1,0,0,1,100
44541,12913,0,325,1,424,1,0,0,1,100
44542,12914,0,270,0,390,0,1,0,1,100
44543,12896,0,371,1,432,1,0,0,1,100
44544,12897,0,331,1,425,1,0,0,1,100
44545,12908,0,270,1,426,1,0,0,1,100
44546,12914,0,270,0,390,0,1,0,1,100
44547,12897,0,331,1,425,1,0,0,1,100
44548,12908,0,270,1,426,1,0,0,1,100
44549,12895,0,350,1,428,1,0,0,1,100
44550,12897,0,331,1,425,1,0,0,1,100
44551,12897,0,331,1,425,1,0,0,1,100
44552,12915,0,270,0,380,0,1,0,1,100
44553,12897,0,331,1,425,1,0,0,1,100
44554,12912,0,371,1,480,1,0,0,1,100
44555,12915,0,270,0,380,0,1,0,1,100
44556,12916,0,15,1,419,1,0,0,1,100
44557,12895,0,350,1,428,1,0,0,1,100
44558,12912,0,371,1,480,1,0,0,1,100
44559,12897,0,331,1,425,1,0,0,1,100
44560,12912,0,371,1,480,1,0,0,1,100
44561,12916,0,15,1,419,1,0,0,1,100
44562,12895,0,350,1,428,1,0,0,1,100
44563,12916,0,15,1,419,1,0,0,1,100
44564,12895,0,350,1,428,1,0,0,1,100
44565,12916,0,15,1,419,1,0,0,1,100
44566,12897,0,331,1,425,1,0,0,1,100
44567,12897,0,331,1,425,1,0,0,1,100
44568,12897,0,331,1,425,1,0,0,1,100
44569,12912,0,371,1,480,1,0,0,1,100
44570,12913,0,325,1,424,1,0,0,1,100
44571,12917,0,377,1,428,1,0,0,1,100
44572,12917,0,377,1,428,1,0,0,1,100
44573,12896,0,371,1,432,1,0,0,1,100
44574,12904,0,306,0,450,0,1,0,1,334
44575,12897,0,331,1,425,1,0,0,1,100
44576,12918,0,331,1,434,1,0,0,1,100
44577,12913,0,325,1,424,1,0,0,1,100
44578,12905,0,331,1,424,1,0,0,1,100
44579,12895,0,350,1,428,1,0,0,1,100
44580,12913,0,325,1,424,1,0,0,1,100
44581,12912,0,371,1,480,1,0,0,1,100
44582,12912,0,371,1,480,1,0,0,1,100
44583,12912,0,371,1,480,1,0,0,1,100
44584,12895,0,350,1,428,1,0,0,1,100
44585,12897,0,331,1,425,1,0,0,1,100
44586,12895,0,350,1,428,1,0,0,1,100
44587,12906,0,350,1,433,1,0,0,1,100
44588,12895,0,350,1,428,1,0,0,1,100
44589,12912,0,371,1,480,1,0,0,1,100
44590,12912,0,371,1,480,1,0,0,1,100
44591,12897,0,331,1,425,1,0,0,1,100
44592,12897,0,331,1,425,1,0,0,1,100
44593,12912,0,371,1,480,1,0,0,1,100
44594,12894,0,331,1,423,1,0,0,1,100
44595,12895,0,350,1,428,1,0,0,1,100
44596,12811,0,306,1,421,1,0,0,1,334
44597,12888,0,306,0,480,0,1,0,1,334
44598,12888,0,306,0,480,0,1,0,1,334
44599,12888,0,306,0,480,0,1,0,1,334
44600,12888,0,306,0,480,0,1,0,1,334
44601,12888,0,306,0,480,0,1,0,1,334
44602,12923,0,270,0,340,0,1,0,1,100
44603,12895,0,350,1,428,1,0,0,1,100
44604,12888,0,306,0,480,0,1,0,1,334
